,name,salePrice,customerRating
2378,"""iView MEGATRON II - 14.1"""" Convertible Touchscreen Laptop (2 in 1) with Windows 10, Intel Atom Processor, 2GB memory, 32GB storage, 2MP Front Camera and 5MP Rear Camera, 10 hour battery - Black""",129.0,2.5
2379,"ASUS Vivobook 15 Red, Intel Core i5 Processor, Touchscreen, 8GB RAM, 1TB Hard Drive, Windows 10 Home",549.0,5.0
2380,"""Refurbished HP 15-cd040wm Pavilion  Laptop 12GB RAM 1TB 15.6"""" Windows 10 AMD Quad-Core""",331.88,4.0
2381,"Refurbished HP Stream Laptop 14-ax030wm N3060 CPU, 4GB RAM, 32GB HD",179.99,3.875
2382,"Apple MacBook Air 13.3 Inch Laptop MJVE2LL/A Intel Core i5 1.6GHz, 4GB RAM, 128GB SSD (Scratch and Dent Refurbished)",699.99,4.846
2383,"ASUS Vivobook 15 Red, Intel Core i7 Processor, Touchscreen, 8GB RAM, 1TB Hard Drive, Windows 10 Home",599.0,4.5
2384,"""11.6"""" Chromebook, 4GB Memory, 32 Hard Drive, Bluetooth 4.0, 1.0MHD WebCam - Blue""",189.0,4.044
2385,"""Lenovo Gaming Laptop 15.6"""", FHD Screen, Intel core i7-7700hq, 2.8-3.8 GHZ, Nvidia GeForce GTX 1050 Ti Graphic Card, 8GB DDR4 Memory, 1TB HDD, 80WK00T2US""",849.0,4.2
2386,"""Refurbished Apple MacBook Pro 13.3"""" LED Intel i5-3210M Core 2.5GHz 4GB 500GB Laptop MD101LLA""",470.0,3.253
2387,"""13.3"""" Convertible Touchscreen Laptop, Windows 10 Home, Office 365 Personal 1-Year Subscription Included ($69.99 Value), Windows Hello (Fingerprint Reader), Windows Ink (Smart Stylus included)""",199.0,2.0
2388,"""MSI GP62X Leopard-1046 15.6"""" Gaming Laptop Core i7-7700HQ, Nvidia GeForce GTX1050, 16GB DDR4, 1TB HDD""",1056.95,
2389,"""Refurbished Apple MacBook Air 11.6"""" Laptop Intel Core i5-2467M 1.6GHz 2GB 64GB SSD MC968LL/A""",399.84,3.667
2390,"""Refurbished Apple MacBook Air 11.6"""" MD711LL/A i5-4250U Dual-Core 1.3GHz 4GB 128GB SSD Laptop""",389.99,3.857
2391,Apple MacBook Pro 15.4-Inch Laptop Intel Core i7 2.66GHz / 8GB Memory / 500GB SSHD (Solid State Hybrid) Drive - Refurbished,809.0,5.0
2392,"""Refurbished Apple MacBook Air 11.6"""" MD711LL/A i5-4250U Dual-Core 1.3GHz 4GB 128GB SSD Laptop""",399.39,3.375
2393,"""Refurbished Apple MacBook Pro 13.3"""" LED Intel i5-3210M Core 2.5GHz 4GB 500GB Laptop MD101LLA""",446.9,4.0
2394,New Apple MMGF2LL/A MacBook Air 13.3-Inch Laptop (8GB RAM 128 GB SSD) MMGF2 NEWEST VERSION,865.69,
2395,"""Refurbished Apple MacBook Air 11.6"""" LED Laptop Intel i5-3317 1.7GHz 4GB 64GB SSD - MD223LLA""",349.99,2.904
2396,Refurbished Apple MacBook Pro 13.3 Intel Core 2 Duo 2.4GHz 4GB 250GB Laptop MC374LL/A (Scratch and Dent),329.87,5.0
2397,Apple MacBook Pro 13.3-Inch Laptop 2.4GHz / 16GB DDR3 Memory / 1TB SSHD (Solid State Hybrid) Drive - Refurbished,699.0,5.0
2398,"""HP Jaguar 15-bs060wm, 15.6"""" Touch Natural Silver Laptop, Windows 10, Intel Core i3-7100U Processor, 8GB Memory, 1TB Hard Drive""",359.0,4.444
2399,"""HP Stream 14"""" Jet Black Laptop, Windows 10 Home, Office 365 Personal 1-year included, Intel Celeron N3060 Processor, 4GB RAM, 32GB eMMC Storage""",219.0,3.808
2400,"""Apple Macbook 12"""" Retina Display Intel Core m3, 8GB Memory, 256GB Flash Storage - Gold (Certified Refurbished)""",889.0,5.0
2401,"""MSI Gaming Laptop 17.3"""" FHD Screen, Intel Core i7-7700HQ, 2.8-3.8 GHZ, NVIDIA GEFORCE GTX1050TI Graphic Card, 16G DDR5 Memory, 1 TB HDD, GF622096""",899.0,5.0
2402,"""Direkt-Tek 11.6"""" Convertible Touchscreen Laptop, Windows 10, Office 365 Personal 1-Year Subscription Included ($69.99 Value), Windows Hello (Fingerprint Reader), Windows Ink (Smart Stylus included)""",169.0,3.429
2403,"""iView MEGATRON II - 14.1"""" Convertible Touchscreen Laptop (2 in 1) with Windows 10, Intel Atom Processor, 2GB memory, 32GB storage, 2MP Front Camera and 5MP Rear Camera, 10 hour battery - Black""",129.0,2.5
2404,"ASUS Vivobook 15 Red, Intel Core i5 Processor, Touchscreen, 8GB RAM, 1TB Hard Drive, Windows 10 Home",549.0,5.0
2405,"""Refurbished HP 15-cd040wm Pavilion  Laptop 12GB RAM 1TB 15.6"""" Windows 10 AMD Quad-Core""",331.88,4.0
2406,"Refurbished HP Stream Laptop 14-ax030wm N3060 CPU, 4GB RAM, 32GB HD",179.99,3.875
2407,"Apple MacBook Air 13.3 Inch Laptop MJVE2LL/A Intel Core i5 1.6GHz, 4GB RAM, 128GB SSD (Scratch and Dent Refurbished)",699.99,4.846
2408,"ASUS Vivobook 15 Red, Intel Core i7 Processor, Touchscreen, 8GB RAM, 1TB Hard Drive, Windows 10 Home",599.0,4.5
2409,"""11.6"""" Chromebook, 4GB Memory, 32 Hard Drive, Bluetooth 4.0, 1.0MHD WebCam - Blue""",189.0,4.044
2410,"""Lenovo Gaming Laptop 15.6"""", FHD Screen, Intel core i7-7700hq, 2.8-3.8 GHZ, Nvidia GeForce GTX 1050 Ti Graphic Card, 8GB DDR4 Memory, 1TB HDD, 80WK00T2US""",849.0,4.2
2411,"""Refurbished Apple MacBook Pro 13.3"""" LED Intel i5-3210M Core 2.5GHz 4GB 500GB Laptop MD101LLA""",470.0,3.253
2412,"""13.3"""" Convertible Touchscreen Laptop, Windows 10 Home, Office 365 Personal 1-Year Subscription Included ($69.99 Value), Windows Hello (Fingerprint Reader), Windows Ink (Smart Stylus included)""",199.0,2.0
2413,"""MSI GP62X Leopard-1046 15.6"""" Gaming Laptop Core i7-7700HQ, Nvidia GeForce GTX1050, 16GB DDR4, 1TB HDD""",1056.95,
2414,"""Refurbished Apple MacBook Air 11.6"""" Laptop Intel Core i5-2467M 1.6GHz 2GB 64GB SSD MC968LL/A""",399.84,3.667
2415,"""Refurbished Apple MacBook Air 11.6"""" MD711LL/A i5-4250U Dual-Core 1.3GHz 4GB 128GB SSD Laptop""",389.99,3.857
2416,Apple MacBook Pro 15.4-Inch Laptop Intel Core i7 2.66GHz / 8GB Memory / 500GB SSHD (Solid State Hybrid) Drive - Refurbished,809.0,5.0
2417,"""Refurbished Apple MacBook Air 11.6"""" MD711LL/A i5-4250U Dual-Core 1.3GHz 4GB 128GB SSD Laptop""",399.39,3.375
2418,"""Refurbished Apple MacBook Pro 13.3"""" LED Intel i5-3210M Core 2.5GHz 4GB 500GB Laptop MD101LLA""",446.9,4.0
2419,New Apple MMGF2LL/A MacBook Air 13.3-Inch Laptop (8GB RAM 128 GB SSD) MMGF2 NEWEST VERSION,865.69,
2420,"""Refurbished Apple MacBook Air 11.6"""" LED Laptop Intel i5-3317 1.7GHz 4GB 64GB SSD - MD223LLA""",345.0,2.904
2421,Refurbished Apple MacBook Pro 13.3 Intel Core 2 Duo 2.4GHz 4GB 250GB Laptop MC374LL/A (Scratch and Dent),329.87,5.0
2422,Apple MacBook Pro 13.3-Inch Laptop 2.4GHz / 16GB DDR3 Memory / 1TB SSHD (Solid State Hybrid) Drive - Refurbished,699.0,5.0
2423,"""HP Jaguar 15-bs060wm, 15.6"""" Touch Natural Silver Laptop, Windows 10, Intel Core i3-7100U Processor, 8GB Memory, 1TB Hard Drive""",359.0,4.444
2424,"""HP Stream 14"""" Jet Black Laptop, Windows 10 Home, Office 365 Personal 1-year included, Intel Celeron N3060 Processor, 4GB RAM, 32GB eMMC Storage""",219.0,3.808
2425,"""Direkt-Tek 11.6"""" Convertible Touchscreen Laptop, Windows 10, Office 365 Personal 1-Year Subscription Included ($69.99 Value), Windows Hello (Fingerprint Reader), Windows Ink (Smart Stylus included)""",169.0,3.429
2426,"""iView MEGATRON II - 14.1"""" Convertible Touchscreen Laptop (2 in 1) with Windows 10, Intel Atom Processor, 2GB memory, 32GB storage, 2MP Front Camera and 5MP Rear Camera, 10 hour battery - Black""",129.0,2.5
2427,"ASUS Vivobook 15 Red, Intel Core i5 Processor, Touchscreen, 8GB RAM, 1TB Hard Drive, Windows 10 Home",549.0,5.0
2428,"""Refurbished HP 15-cd040wm Pavilion  Laptop 12GB RAM 1TB 15.6"""" Windows 10 AMD Quad-Core""",331.88,4.0
2429,"Refurbished HP Stream Laptop 14-ax030wm N3060 CPU, 4GB RAM, 32GB HD",179.99,3.875
2430,"Apple MacBook Air 13.3 Inch Laptop MJVE2LL/A Intel Core i5 1.6GHz, 4GB RAM, 128GB SSD (Scratch and Dent Refurbished)",699.99,4.846
2431,"ASUS Vivobook 15 Red, Intel Core i7 Processor, Touchscreen, 8GB RAM, 1TB Hard Drive, Windows 10 Home",599.0,4.5
2432,"""11.6"""" Chromebook, 4GB Memory, 32 Hard Drive, Bluetooth 4.0, 1.0MHD WebCam - Blue""",189.0,4.044
2433,"""Lenovo Gaming Laptop 15.6"""", FHD Screen, Intel core i7-7700hq, 2.8-3.8 GHZ, Nvidia GeForce GTX 1050 Ti Graphic Card, 8GB DDR4 Memory, 1TB HDD, 80WK00T2US""",849.0,4.2
2434,"""Refurbished Apple MacBook Pro 13.3"""" LED Intel i5-3210M Core 2.5GHz 4GB 500GB Laptop MD101LLA""",470.0,3.253
2435,"""13.3"""" Convertible Touchscreen Laptop, Windows 10 Home, Office 365 Personal 1-Year Subscription Included ($69.99 Value), Windows Hello (Fingerprint Reader), Windows Ink (Smart Stylus included)""",199.0,2.0
2436,"""MSI GP62X Leopard-1046 15.6"""" Gaming Laptop Core i7-7700HQ, Nvidia GeForce GTX1050, 16GB DDR4, 1TB HDD""",1056.95,
2437,"""Refurbished Apple MacBook Air 11.6"""" Laptop Intel Core i5-2467M 1.6GHz 2GB 64GB SSD MC968LL/A""",399.84,3.667
2438,"""Refurbished Apple MacBook Air 11.6"""" MD711LL/A i5-4250U Dual-Core 1.3GHz 4GB 128GB SSD Laptop""",389.99,3.857
2439,Apple MacBook Pro 15.4-Inch Laptop Intel Core i7 2.66GHz / 8GB Memory / 500GB SSHD (Solid State Hybrid) Drive - Refurbished,809.0,5.0
2440,"""Refurbished Apple MacBook Air 11.6"""" MD711LL/A i5-4250U Dual-Core 1.3GHz 4GB 128GB SSD Laptop""",399.39,3.375
2441,"""Refurbished Apple MacBook Pro 13.3"""" LED Intel i5-3210M Core 2.5GHz 4GB 500GB Laptop MD101LLA""",446.9,4.0
2442,New Apple MMGF2LL/A MacBook Air 13.3-Inch Laptop (8GB RAM 128 GB SSD) MMGF2 NEWEST VERSION,865.69,
2443,"""Refurbished Apple MacBook Air 11.6"""" LED Laptop Intel i5-3317 1.7GHz 4GB 64GB SSD - MD223LLA""",349.99,2.904
2444,Refurbished Apple MacBook Pro 13.3 Intel Core 2 Duo 2.4GHz 4GB 250GB Laptop MC374LL/A (Scratch and Dent),329.87,5.0
2445,Apple MacBook Pro 13.3-Inch Laptop 2.4GHz / 16GB DDR3 Memory / 1TB SSHD (Solid State Hybrid) Drive - Refurbished,699.0,5.0
2446,"""HP Jaguar 15-bs060wm, 15.6"""" Touch Natural Silver Laptop, Windows 10, Intel Core i3-7100U Processor, 8GB Memory, 1TB Hard Drive""",359.0,4.444
2447,"""HP Stream 14"""" Jet Black Laptop, Windows 10 Home, Office 365 Personal 1-year included, Intel Celeron N3060 Processor, 4GB RAM, 32GB eMMC Storage""",219.0,3.808
2448,"""Lenovo ideapad 320 15.6"""" Laptop, Windows 10, Intel Pentium N4200 Quad-Core Processor, 4GB RAM, 1TB Hard Drive - Platinum Grey""",269.0,4.011
2449,"""Lenovo ideapad 320 15.6"""" Laptop, Windows 10, AMD A9-9420 Dual-Core Processor, 4GB RAM, 1TB Hard Drive - Platinum Grey""",249.0,3.333
2450,"""iView MEGATRON II - 14.1"""" Convertible Touchscreen Laptop (2 in 1) with Windows 10, Intel Atom Processor, 2GB memory, 32GB storage, 2MP Front Camera and 5MP Rear Camera, 10 hour battery - Black""",129.0,2.5
2451,"ASUS Vivobook 15 Red, Intel Core i5 Processor, Touchscreen, 8GB RAM, 1TB Hard Drive, Windows 10 Home",549.0,5.0
2452,"""Refurbished HP 15-cd040wm Pavilion  Laptop 12GB RAM 1TB 15.6"""" Windows 10 AMD Quad-Core""",331.88,4.0
2453,"Refurbished HP Stream Laptop 14-ax030wm N3060 CPU, 4GB RAM, 32GB HD",179.99,3.875
2454,"Apple MacBook Air 13.3 Inch Laptop MJVE2LL/A Intel Core i5 1.6GHz, 4GB RAM, 128GB SSD (Scratch and Dent Refurbished)",699.99,4.846
2455,"ASUS Vivobook 15 Red, Intel Core i7 Processor, Touchscreen, 8GB RAM, 1TB Hard Drive, Windows 10 Home",599.0,4.5
2456,"""11.6"""" Chromebook, 4GB Memory, 32 Hard Drive, Bluetooth 4.0, 1.0MHD WebCam - Blue""",189.0,4.044
2457,"""Lenovo Gaming Laptop 15.6"""", FHD Screen, Intel core i7-7700hq, 2.8-3.8 GHZ, Nvidia GeForce GTX 1050 Ti Graphic Card, 8GB DDR4 Memory, 1TB HDD, 80WK00T2US""",849.0,4.2
2458,"""Refurbished Apple MacBook Pro 13.3"""" LED Intel i5-3210M Core 2.5GHz 4GB 500GB Laptop MD101LLA""",470.0,3.253
2459,"""13.3"""" Convertible Touchscreen Laptop, Windows 10 Home, Office 365 Personal 1-Year Subscription Included ($69.99 Value), Windows Hello (Fingerprint Reader), Windows Ink (Smart Stylus included)""",199.0,2.0
2460,"""MSI GP62X Leopard-1046 15.6"""" Gaming Laptop Core i7-7700HQ, Nvidia GeForce GTX1050, 16GB DDR4, 1TB HDD""",1056.95,
2461,"""Refurbished Apple MacBook Air 11.6"""" Laptop Intel Core i5-2467M 1.6GHz 2GB 64GB SSD MC968LL/A""",399.84,3.667
2462,"""Refurbished Apple MacBook Air 11.6"""" MD711LL/A i5-4250U Dual-Core 1.3GHz 4GB 128GB SSD Laptop""",389.99,3.857
2463,Apple MacBook Pro 15.4-Inch Laptop Intel Core i7 2.66GHz / 8GB Memory / 500GB SSHD (Solid State Hybrid) Drive - Refurbished,809.0,5.0
2464,"""Refurbished Apple MacBook Air 11.6"""" MD711LL/A i5-4250U Dual-Core 1.3GHz 4GB 128GB SSD Laptop""",399.39,3.375
2465,"""Refurbished Apple MacBook Pro 13.3"""" LED Intel i5-3210M Core 2.5GHz 4GB 500GB Laptop MD101LLA""",446.9,4.0
2466,New Apple MMGF2LL/A MacBook Air 13.3-Inch Laptop (8GB RAM 128 GB SSD) MMGF2 NEWEST VERSION,865.69,
2467,"""Refurbished Apple MacBook Air 11.6"""" LED Laptop Intel i5-3317 1.7GHz 4GB 64GB SSD - MD223LLA""",349.99,2.904
2468,Refurbished Apple MacBook Pro 13.3 Intel Core 2 Duo 2.4GHz 4GB 250GB Laptop MC374LL/A (Scratch and Dent),329.87,5.0
2469,Apple MacBook Pro 13.3-Inch Laptop 2.4GHz / 16GB DDR3 Memory / 1TB SSHD (Solid State Hybrid) Drive - Refurbished,699.0,5.0
2470,"""HP Jaguar 15-bs060wm, 15.6"""" Touch Natural Silver Laptop, Windows 10, Intel Core i3-7100U Processor, 8GB Memory, 1TB Hard Drive""",359.0,4.444
2471,"""HP Stream 14"""" Jet Black Laptop, Windows 10 Home, Office 365 Personal 1-year included, Intel Celeron N3060 Processor, 4GB RAM, 32GB eMMC Storage""",219.0,3.808
2472,"""Lenovo ideapad 320 15.6"""" Laptop, Windows 10, Intel Pentium N4200 Quad-Core Processor, 4GB RAM, 1TB Hard Drive - Platinum Grey""",269.0,4.011
2473,"""Lenovo ideapad 320 15.6"""" Laptop, Windows 10, AMD A9-9420 Dual-Core Processor, 4GB RAM, 1TB Hard Drive - Platinum Grey""",249.0,3.333
2474,"""ASUS X540SA 15.6"""" Laptop, Windows 10, Intel Pentium N3710 Processor, 4GB RAM, 1TB Hard Drive""",239.0,3.342
2475,"ASUS Vivobook 15 Red, Intel Core i5 Processor, Touchscreen, 8GB RAM, 1TB Hard Drive, Windows 10 Home",549.0,5.0
2476,"""Refurbished HP 15-cd040wm Pavilion  Laptop 12GB RAM 1TB 15.6"""" Windows 10 AMD Quad-Core""",331.88,4.0
2477,"Refurbished HP Stream Laptop 14-ax030wm N3060 CPU, 4GB RAM, 32GB HD",179.99,3.875
2478,"Apple MacBook Air 13.3 Inch Laptop MJVE2LL/A Intel Core i5 1.6GHz, 4GB RAM, 128GB SSD (Scratch and Dent Refurbished)",699.99,4.846
2479,"ASUS Vivobook 15 Red, Intel Core i7 Processor, Touchscreen, 8GB RAM, 1TB Hard Drive, Windows 10 Home",599.0,4.5
2480,"""11.6"""" Chromebook, 4GB Memory, 32 Hard Drive, Bluetooth 4.0, 1.0MHD WebCam - Blue""",189.0,4.044
2481,"""Lenovo Gaming Laptop 15.6"""", FHD Screen, Intel core i7-7700hq, 2.8-3.8 GHZ, Nvidia GeForce GTX 1050 Ti Graphic Card, 8GB DDR4 Memory, 1TB HDD, 80WK00T2US""",849.0,4.2
2482,"""Refurbished Apple MacBook Pro 13.3"""" LED Intel i5-3210M Core 2.5GHz 4GB 500GB Laptop MD101LLA""",470.0,3.253
2483,"""13.3"""" Convertible Touchscreen Laptop, Windows 10 Home, Office 365 Personal 1-Year Subscription Included ($69.99 Value), Windows Hello (Fingerprint Reader), Windows Ink (Smart Stylus included)""",199.0,2.0
2484,"""MSI GP62X Leopard-1046 15.6"""" Gaming Laptop Core i7-7700HQ, Nvidia GeForce GTX1050, 16GB DDR4, 1TB HDD""",1056.95,
2485,"""Refurbished Apple MacBook Air 11.6"""" Laptop Intel Core i5-2467M 1.6GHz 2GB 64GB SSD MC968LL/A""",399.84,3.667
2486,"""Refurbished Apple MacBook Air 11.6"""" MD711LL/A i5-4250U Dual-Core 1.3GHz 4GB 128GB SSD Laptop""",389.99,3.857
2487,Apple MacBook Pro 15.4-Inch Laptop Intel Core i7 2.66GHz / 8GB Memory / 500GB SSHD (Solid State Hybrid) Drive - Refurbished,809.0,5.0
2488,"""Refurbished Apple MacBook Air 11.6"""" MD711LL/A i5-4250U Dual-Core 1.3GHz 4GB 128GB SSD Laptop""",399.39,3.375
2489,"""Refurbished Apple MacBook Pro 13.3"""" LED Intel i5-3210M Core 2.5GHz 4GB 500GB Laptop MD101LLA""",446.9,4.0
2490,New Apple MMGF2LL/A MacBook Air 13.3-Inch Laptop (8GB RAM 128 GB SSD) MMGF2 NEWEST VERSION,865.69,
2491,"""Refurbished Apple MacBook Air 11.6"""" LED Laptop Intel i5-3317 1.7GHz 4GB 64GB SSD - MD223LLA""",349.99,2.904
2492,Refurbished Apple MacBook Pro 13.3 Intel Core 2 Duo 2.4GHz 4GB 250GB Laptop MC374LL/A (Scratch and Dent),329.87,5.0
2493,Apple MacBook Pro 13.3-Inch Laptop 2.4GHz / 16GB DDR3 Memory / 1TB SSHD (Solid State Hybrid) Drive - Refurbished,699.0,5.0
2494,"""HP Jaguar 15-bs060wm, 15.6"""" Touch Natural Silver Laptop, Windows 10, Intel Core i3-7100U Processor, 8GB Memory, 1TB Hard Drive""",359.0,4.444
2495,"""HP Stream 14"""" Jet Black Laptop, Windows 10 Home, Office 365 Personal 1-year included, Intel Celeron N3060 Processor, 4GB RAM, 32GB eMMC Storage""",219.0,3.808
2496,"""Lenovo ideapad 320 15.6"""" Laptop, Windows 10, Intel Pentium N4200 Quad-Core Processor, 4GB RAM, 1TB Hard Drive - Platinum Grey""",269.0,4.011
2497,"""Lenovo ideapad 320 15.6"""" Laptop, Windows 10, AMD A9-9420 Dual-Core Processor, 4GB RAM, 1TB Hard Drive - Platinum Grey""",249.0,3.333
2498,"""ASUS X540SA 15.6"""" Laptop, Windows 10, Intel Pentium N3710 Processor, 4GB RAM, 1TB Hard Drive""",239.0,3.342
2499,"""HP 11-v020wm 11.6"""" Chromebook, Corning® Gorilla® Glass Touchscreen, Chrome, Intel Celeron N3060 Processor, 4GB RAM, 16GB eMMC Drive""",199.0,4.6
2500,"""Refurbished HP 15-cd040wm Pavilion  Laptop 12GB RAM 1TB 15.6"""" Windows 10 AMD Quad-Core""",331.88,4.0
2501,"Refurbished HP Stream Laptop 14-ax030wm N3060 CPU, 4GB RAM, 32GB HD",179.99,3.875
2502,"Apple MacBook Air 13.3 Inch Laptop MJVE2LL/A Intel Core i5 1.6GHz, 4GB RAM, 128GB SSD (Scratch and Dent Refurbished)",699.99,4.846
2503,"ASUS Vivobook 15 Red, Intel Core i7 Processor, Touchscreen, 8GB RAM, 1TB Hard Drive, Windows 10 Home",599.0,4.5
2504,"""11.6"""" Chromebook, 4GB Memory, 32 Hard Drive, Bluetooth 4.0, 1.0MHD WebCam - Blue""",189.0,4.044
2505,"""Lenovo Gaming Laptop 15.6"""", FHD Screen, Intel core i7-7700hq, 2.8-3.8 GHZ, Nvidia GeForce GTX 1050 Ti Graphic Card, 8GB DDR4 Memory, 1TB HDD, 80WK00T2US""",849.0,4.2
2506,"""Refurbished Apple MacBook Pro 13.3"""" LED Intel i5-3210M Core 2.5GHz 4GB 500GB Laptop MD101LLA""",470.0,3.253
2507,"""13.3"""" Convertible Touchscreen Laptop, Windows 10 Home, Office 365 Personal 1-Year Subscription Included ($69.99 Value), Windows Hello (Fingerprint Reader), Windows Ink (Smart Stylus included)""",199.0,2.0
2508,"""MSI GP62X Leopard-1046 15.6"""" Gaming Laptop Core i7-7700HQ, Nvidia GeForce GTX1050, 16GB DDR4, 1TB HDD""",1056.95,
2509,"""Refurbished Apple MacBook Air 11.6"""" Laptop Intel Core i5-2467M 1.6GHz 2GB 64GB SSD MC968LL/A""",399.84,3.667
2510,"""Refurbished Apple MacBook Air 11.6"""" MD711LL/A i5-4250U Dual-Core 1.3GHz 4GB 128GB SSD Laptop""",389.99,3.857
2511,Apple MacBook Pro 15.4-Inch Laptop Intel Core i7 2.66GHz / 8GB Memory / 500GB SSHD (Solid State Hybrid) Drive - Refurbished,809.0,5.0
2512,"""Refurbished Apple MacBook Air 11.6"""" MD711LL/A i5-4250U Dual-Core 1.3GHz 4GB 128GB SSD Laptop""",399.39,3.375
2513,"""Refurbished Apple MacBook Pro 13.3"""" LED Intel i5-3210M Core 2.5GHz 4GB 500GB Laptop MD101LLA""",446.9,4.0
2514,New Apple MMGF2LL/A MacBook Air 13.3-Inch Laptop (8GB RAM 128 GB SSD) MMGF2 NEWEST VERSION,865.69,
2515,"""Refurbished Apple MacBook Air 11.6"""" LED Laptop Intel i5-3317 1.7GHz 4GB 64GB SSD - MD223LLA""",349.99,2.904
2516,Refurbished Apple MacBook Pro 13.3 Intel Core 2 Duo 2.4GHz 4GB 250GB Laptop MC374LL/A (Scratch and Dent),329.87,5.0
2517,Apple MacBook Pro 13.3-Inch Laptop 2.4GHz / 16GB DDR3 Memory / 1TB SSHD (Solid State Hybrid) Drive - Refurbished,699.0,5.0
2518,"""HP Jaguar 15-bs060wm, 15.6"""" Touch Natural Silver Laptop, Windows 10, Intel Core i3-7100U Processor, 8GB Memory, 1TB Hard Drive""",359.0,4.444
2519,"""HP Stream 14"""" Jet Black Laptop, Windows 10 Home, Office 365 Personal 1-year included, Intel Celeron N3060 Processor, 4GB RAM, 32GB eMMC Storage""",219.0,3.808
2520,"""Lenovo ideapad 320 15.6"""" Laptop, Windows 10, Intel Pentium N4200 Quad-Core Processor, 4GB RAM, 1TB Hard Drive - Platinum Grey""",269.0,4.011
2521,"""Lenovo ideapad 320 15.6"""" Laptop, Windows 10, AMD A9-9420 Dual-Core Processor, 4GB RAM, 1TB Hard Drive - Platinum Grey""",249.0,3.333
2522,"""ASUS X540SA 15.6"""" Laptop, Windows 10, Intel Pentium N3710 Processor, 4GB RAM, 1TB Hard Drive""",239.0,3.342
2523,"""HP 11-v020wm 11.6"""" Chromebook, Corning® Gorilla® Glass Touchscreen, Chrome, Intel Celeron N3060 Processor, 4GB RAM, 16GB eMMC Drive""",218.26,4.6
2524,"""HP Pavilion 15-au018wm 15.6"""" Liquid Platinum Gaming Laptop, Touch Screen, Windows 10, Intel Core i7-6500U Processor, NVIDIAￂﾮ GeForce 940MX Graphics, 12GB Memory, 1TB Hard Drive""",559.0,3.722
2525,"""Refurbished HP 15-cd040wm Pavilion  Laptop 12GB RAM 1TB 15.6"""" Windows 10 AMD Quad-Core""",331.88,4.0
2526,"Refurbished HP Stream Laptop 14-ax030wm N3060 CPU, 4GB RAM, 32GB HD",179.99,3.875
2527,"Apple MacBook Air 13.3 Inch Laptop MJVE2LL/A Intel Core i5 1.6GHz, 4GB RAM, 128GB SSD (Scratch and Dent Refurbished)",699.99,4.846
2528,"ASUS Vivobook 15 Red, Intel Core i7 Processor, Touchscreen, 8GB RAM, 1TB Hard Drive, Windows 10 Home",599.0,4.5
2529,"""11.6"""" Chromebook, 4GB Memory, 32 Hard Drive, Bluetooth 4.0, 1.0MHD WebCam - Blue""",189.0,4.044
2530,"""Lenovo Gaming Laptop 15.6"""", FHD Screen, Intel core i7-7700hq, 2.8-3.8 GHZ, Nvidia GeForce GTX 1050 Ti Graphic Card, 8GB DDR4 Memory, 1TB HDD, 80WK00T2US""",849.0,4.2
2531,"""Refurbished Apple MacBook Pro 13.3"""" LED Intel i5-3210M Core 2.5GHz 4GB 500GB Laptop MD101LLA""",470.0,3.253
2532,"""13.3"""" Convertible Touchscreen Laptop, Windows 10 Home, Office 365 Personal 1-Year Subscription Included ($69.99 Value), Windows Hello (Fingerprint Reader), Windows Ink (Smart Stylus included)""",199.0,2.0
2533,"""MSI GP62X Leopard-1046 15.6"""" Gaming Laptop Core i7-7700HQ, Nvidia GeForce GTX1050, 16GB DDR4, 1TB HDD""",1056.95,
2534,"""Refurbished Apple MacBook Air 11.6"""" Laptop Intel Core i5-2467M 1.6GHz 2GB 64GB SSD MC968LL/A""",399.84,3.667
2535,"""Refurbished Apple MacBook Air 11.6"""" MD711LL/A i5-4250U Dual-Core 1.3GHz 4GB 128GB SSD Laptop""",389.99,3.857
2536,Apple MacBook Pro 15.4-Inch Laptop Intel Core i7 2.66GHz / 8GB Memory / 500GB SSHD (Solid State Hybrid) Drive - Refurbished,809.0,5.0
2537,"""Refurbished Apple MacBook Air 11.6"""" MD711LL/A i5-4250U Dual-Core 1.3GHz 4GB 128GB SSD Laptop""",399.39,3.375
2538,"""Refurbished Apple MacBook Pro 13.3"""" LED Intel i5-3210M Core 2.5GHz 4GB 500GB Laptop MD101LLA""",446.9,4.0
2539,New Apple MMGF2LL/A MacBook Air 13.3-Inch Laptop (8GB RAM 128 GB SSD) MMGF2 NEWEST VERSION,865.69,
